# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1710       5.317391233457e-11       1.722147513117e-12      -4.612675333958e-12       0.000000000000e+00       7.021265333247e-16       4.935851096081e-18       2.312768062606e-17 
 1711       5.324418465098e-11       1.703466409821e-12      -4.595579551577e-12       0.000000000000e+00       7.004757128776e-16       4.780772618730e-18       2.285043029408e-17 
 1712       5.331307410416e-11       1.684878517104e-12      -4.577528672517e-12       0.000000000000e+00       6.988296842233e-16       4.632798623457e-18       2.257381264883e-17 
 1713       5.338051451716e-11       1.666389797515e-12      -4.558534702724e-12       0.000000000000e+00       6.971884309062e-16       4.491180084039e-18       2.229779710265e-17 
 1714       5.344643942155e-11       1.648006239922e-12      -4.538609715548e-12       0.000000000000e+00       6.955519362942e-16       4.355164385923e-18       2.202235291166e-17 
 1715       5.351078205698e-11       1.629733859550e-12      -4.517765851844e-12       0.000000000000e+00       6.939201835776e-16       4.223995320952e-18       2.174744917548e-17 
 1716       5.357347537081e-11       1.611578698023e-12      -4.496015320078e-12       0.000000000000e+00       6.922931557688e-16       4.096913082086e-18       2.147305483703e-17 
 1717       5.363445201767e-11       1.593546823395e-12      -4.473370396427e-12       0.000000000000e+00       6.906708357024e-16       3.973154258121e-18       2.119913868227e-17 
 1718       5.369364435902e-11       1.575644330192e-12      -4.449843424889e-12       0.000000000000e+00       6.890532060346e-16       3.851951828414e-18       2.092566933997e-17 
 1719       5.375098446278e-11       1.557877339447e-12      -4.425446817381e-12       0.000000000000e+00       6.874402492430e-16       3.732535157602e-18       2.065261528147e-17 
 1720       5.380640410287e-11       1.540251998740e-12      -4.400193053846e-12       0.000000000000e+00       6.858319476260e-16       3.614129990325e-18       2.037994482048e-17 
 1721       5.385983475882e-11       1.522774482234e-12      -4.374094682354e-12       0.000000000000e+00       6.842282833030e-16       3.495958445946e-18       2.010762611279e-17 
 1722       5.391120761536e-11       1.505450990712e-12      -4.347164319209e-12       0.000000000000e+00       6.826292382134e-16       3.377239013275e-18       1.983562715606e-17 
 1723       5.396045356196e-11       1.488287751616e-12      -4.319414649051e-12       0.000000000000e+00       6.810347941171e-16       3.257186545286e-18       1.956391578960e-17 
 1724       5.400750319246e-11       1.471291019084e-12      -4.290858424958e-12       0.000000000000e+00       6.794449325934e-16       3.135012253845e-18       1.929245969410e-17 
 1725       5.405228680465e-11       1.454467073987e-12      -4.261508468553e-12       0.000000000000e+00       6.778596350412e-16       3.009923704426e-18       1.902122639143e-17 
 1726       5.409473439982e-11       1.437822223968e-12      -4.231377670105e-12       0.000000000000e+00       6.762788826783e-16       2.881124810835e-18       1.875018324436e-17 
 1727       5.413477568237e-11       1.421362803478e-12      -4.200478988636e-12       0.000000000000e+00       6.747026565416e-16       2.747815829931e-18       1.847929745639e-17 
 1728       5.417234005938e-11       1.405095173814e-12      -4.168825452020e-12       0.000000000000e+00       6.731309374861e-16       2.609193356347e-18       1.820853607143e-17 
 1729       5.420735664022e-11       1.389025723156e-12      -4.136430157091e-12       0.000000000000e+00       6.715637061854e-16       2.464450317213e-18       1.793786597365e-17 
 1730       5.423975423608e-11       1.373160866606e-12      -4.103306269745e-12       0.000000000000e+00       6.700009431305e-16       2.312775966876e-18       1.766725388716e-17 
 1731       5.426947166544e-11       1.357506304953e-12      -4.069467842911e-12       0.000000000000e+00       6.684426301005e-16       2.153670714363e-18       1.739666439202e-17 
 1732       5.429648876638e-11       1.342064794034e-12      -4.034932277827e-12       0.000000000000e+00       6.668887545868e-16       1.987893526388e-18       1.712605395408e-17 
 1733       5.432079564554e-11       1.326838356592e-12      -3.999717883776e-12       0.000000000000e+00       6.653393054054e-16       1.816522522136e-18       1.685537684415e-17 
 1734       5.434238239611e-11       1.311829021845e-12      -3.963843062243e-12       0.000000000000e+00       6.637942712297e-16       1.640640874737e-18       1.658458711697e-17 
 1735       5.436123909782e-11       1.297038825493e-12      -3.927326307052e-12       0.000000000000e+00       6.622536405904e-16       1.461336818589e-18       1.631363861089e-17 
 1736       5.437735581693e-11       1.282469809728e-12      -3.890186204499e-12       0.000000000000e+00       6.607174018750e-16       1.279703656673e-18       1.604248494754e-17 
 1737       5.439072260622e-11       1.268124023238e-12      -3.852441433497e-12       0.000000000000e+00       6.591855433275e-16       1.096839767887e-18       1.577107953151e-17 
 1738       5.440132950501e-11       1.254003521218e-12      -3.814110765701e-12       0.000000000000e+00       6.576580530484e-16       9.138486143596e-19       1.549937555007e-17 
 1739       5.440916653915e-11       1.240110365378e-12      -3.775213065653e-12       0.000000000000e+00       6.561349189944e-16       7.318387487780e-19       1.522732597281e-17 
 1740       5.441422372098e-11       1.226446623949e-12      -3.735767290916e-12       0.000000000000e+00       6.546161289780e-16       5.519238217094e-19       1.495488355135e-17 
 1741       5.441649104938e-11       1.213014371692e-12      -3.695792492209e-12       0.000000000000e+00       6.531016706671e-16       3.752225889233e-19       1.468200081903e-17 
 1742       5.441595850971e-11       1.199815689907e-12      -3.655307813545e-12       0.000000000000e+00       6.515915315852e-16       2.028589187155e-19       1.440863009058e-17 
 1743       5.441261607387e-11       1.186852666437e-12      -3.614332492368e-12       0.000000000000e+00       6.500856991107e-16       3.596179922979e-20       1.413472346181e-17 
 1744       5.440645370022e-11       1.174127395680e-12      -3.572885859685e-12       0.000000000000e+00       6.485841604770e-16      -1.243346542184e-19       1.386023280930e-17 
 1745       5.439746133366e-11       1.161641978597e-12      -3.530987340211e-12       0.000000000000e+00       6.470869027718e-16      -2.768911918193e-19       1.358510979007e-17 
 1746       5.438562890556e-11       1.149398522715e-12      -3.488656452497e-12       0.000000000000e+00       6.455939129372e-16      -4.205634219464e-19       1.330930584128e-17 
 1747       5.437094633377e-11       1.137399142140e-12      -3.445912809070e-12       0.000000000000e+00       6.441051777696e-16      -5.542018038329e-19       1.303277217991e-17 
 1748       5.435340352265e-11       1.125645957564e-12      -3.402776116570e-12       0.000000000000e+00       6.426206839187e-16      -6.766516402495e-19       1.275545980245e-17 
 1749       5.433299036302e-11       1.114141096270e-12      -3.359266175886e-12       0.000000000000e+00       6.411404178880e-16      -7.867530701811e-19       1.247731948456e-17 
 1750       5.430969673218e-11       1.102886692142e-12      -3.315402882292e-12       0.000000000000e+00       6.396643660344e-16      -8.833410615042e-19       1.219830178080e-17 
 1751       5.428351249390e-11       1.091884885673e-12      -3.271206225584e-12       0.000000000000e+00       6.381925145674e-16      -9.652454036640e-19       1.191835702427e-17 
 1752       5.425442749844e-11       1.081137823974e-12      -3.226696290215e-12       0.000000000000e+00       6.367248495496e-16      -1.031290700351e-18       1.163743532632e-17 
 1753       5.422243158251e-11       1.070647660778e-12      -3.181893255433e-12       0.000000000000e+00       6.352613568959e-16      -1.080296362180e-18       1.135548657622e-17 
 1754       5.418751456926e-11       1.060416556452e-12      -3.136817395417e-12       0.000000000000e+00       6.338020223734e-16      -1.111076599365e-18       1.107246044087e-17 
 1755       5.414966626833e-11       1.050446678003e-12      -3.091489079415e-12       0.000000000000e+00       6.323468316012e-16      -1.122440414397e-18       1.078830636445e-17 
 1756       5.410887647579e-11       1.040740199085e-12      -3.045928771876e-12       0.000000000000e+00       6.308957700502e-16      -1.113191594721e-18       1.050297356812e-17 
 1757       5.406513497417e-11       1.031299300009e-12      -3.000157032591e-12       0.000000000000e+00       6.294488230427e-16      -1.082128705416e-18       1.021641104973e-17 
 1758       5.401843153244e-11       1.022126167749e-12      -2.954194516829e-12       0.000000000000e+00       6.280059757519e-16      -1.028045081867e-18       9.928567583466e-18 
 1759       5.396875590601e-11       1.013222995953e-12      -2.908061975470e-12       0.000000000000e+00       6.265672132023e-16      -9.497288224461e-19       9.639391719551e-18 
 1760       5.391609783672e-11       1.004591984946e-12      -2.861780255145e-12       0.000000000000e+00       6.251325202689e-16      -8.459627811884e-19       9.348831783930e-18 
 1761       5.386044705285e-11       9.962353417411e-13      -2.815370298370e-12       0.000000000000e+00       6.237018816772e-16      -7.155245604692e-19       9.056835877958e-18 
 1762       5.380179326911e-11       9.881552800474e-13      -2.768853143686e-12       0.000000000000e+00       6.222752820026e-16      -5.571865036808e-19       8.763351878078e-18 
 1763       5.374012618662e-11       9.803540202769e-13      -2.722249925791e-12       0.000000000000e+00       6.208527056706e-16      -3.697156879102e-19       8.468327435510e-18 
 1764       5.367543549293e-11       9.728337895529e-13      -2.675581875679e-12       0.000000000000e+00       6.194341369563e-16      -1.518739166161e-19       8.171709975933e-18 
 1765       5.360771086201e-11       9.655968217176e-13      -2.628870320777e-12       0.000000000000e+00       6.180195599840e-16       9.758228769410e-20       7.873446699174e-18 
 1766       5.353694195423e-11       9.586453573402e-13      -2.582136685078e-12       0.000000000000e+00       6.166089587274e-16       3.799016907872e-19       7.573484578887e-18 
 1767       5.346311841638e-11       9.519816437246e-13      -2.535402489282e-12       0.000000000000e+00       6.152023170087e-16       6.963383540266e-19       7.271770362244e-18 
 1768       5.338622988163e-11       9.456079349175e-13      -2.488689350930e-12       0.000000000000e+00       6.137996184990e-16       1.048151641696e-18       6.968250569615e-18 
 1769       5.330626596958e-11       9.395264917160e-13      -2.442018984541e-12       0.000000000000e+00       6.124008467174e-16       1.436606228321e-18       6.662871494255e-18 
 1770       5.322321628621e-11       9.337395816757e-13      -2.395413201747e-12       0.000000000000e+00       6.110059850314e-16       1.862972105993e-18       6.355579201986e-18 
 1771       5.313707816722e-11       9.282487596811e-13      -2.348892590231e-12       0.000000000000e+00       6.096150178654e-16       2.328069858310e-18       6.046354190227e-18 
 1772       5.304787997800e-11       9.230527031406e-13      -2.302472538323e-12       0.000000000000e+00       6.082279343391e-16       2.830902359285e-18       5.735315678817e-18 
 1773       5.295565800618e-11       9.181493589207e-13      -2.256167177827e-12       0.000000000000e+00       6.068447246590e-16       3.370011783535e-18       5.422618180254e-18 
 1774       5.286044873603e-11       9.135366611403e-13      -2.209990702328e-12       0.000000000000e+00       6.054653789113e-16       3.943933303402e-18       5.108416919587e-18 
 1775       5.276228884879e-11       9.092125311506e-13      -2.163957367277e-12       0.000000000000e+00       6.040898870620e-16       4.551195078884e-18       4.792867835419e-18 
 1776       5.266121522296e-11       9.051748775161e-13      -2.118081490077e-12       0.000000000000e+00       6.027182389564e-16       5.190318247573e-18       4.476127580922e-18 
